Brand Name,Factory CS,Coller size,Chest,Shoulder,Length,Type,Stuck_At,Fit Score
Robato,16,16,37.5,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,37,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,42.99,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,42.75,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,42.5,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,42.25,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,42,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,41.75,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,41.5,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,41.25,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,41,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,40.75,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,40.5,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,40.25,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,16,40,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,39.75,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,39.5,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,39.25,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,39,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,38.75,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,38.5,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,38.25,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,38,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,37.75,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,37.5,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,37,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,42.99,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,42.75,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,42.5,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,42.25,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,42,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,41.75,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,41.5,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,41.25,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,41,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,40.75,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,40.5,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,40.25,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,40,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,39.75,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,39.5,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,39.25,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,39,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,38.75,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,38.5,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,38.25,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,38,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,37.75,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,37.5,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,16,37,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.99,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.75,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.5,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.25,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41.75,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41.5,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41.25,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40.75,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40.5,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40.25,18,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39.75,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39.5,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39.25,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38.75,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38.5,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38.25,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,37.75,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,37.5,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,37,18.25,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.99,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.75,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.5,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.25,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41.75,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41.5,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41.25,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40.75,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40.5,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40.25,18.5,30.5,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39.75,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39.5,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39.25,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38.75,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38.5,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38.25,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,37.75,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,37.5,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,37,18,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.99,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.75,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.5,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42.25,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,42,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41.75,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41.5,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41.25,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,41,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40.75,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40.5,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40.25,18.25,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,40,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39.75,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39.5,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39.25,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,39,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38.75,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38.5,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38.25,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,38,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,37.75,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,37.5,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16,15.75,37,18.5,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45.99,18.75,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45.75,18.75,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45.5,18.75,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45.25,18.75,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45,18.75,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,44.75,18.75,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,44.5,18.75,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,44.25,18.75,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,44,19,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,43.75,19,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,43.5,19,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,43.25,19,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,43,19,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,42.75,19,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,42.5,19,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,42.25,19,30.5,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,42,18.75,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,41.75,18.75,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,41.5,18.75,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,41.25,18.75,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,41,18.75,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,40,18.75,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,39.75,18.75,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,39.5,18.75,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45.99,19,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45.75,19,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45.5,19,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45.25,19,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,45,19,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,44.75,19,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,44.5,19,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.25,44.25,19,30.25,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,44,18.75,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,43.75,18.75,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,43.5,18.75,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,43.25,18.75,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,43,18.75,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,42.75,18.75,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,42.5,18.75,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,42.25,18.75,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,42,19,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,41.75,19,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,41.5,19,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,41.25,19,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,41,19,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,40,19,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,45.99,19,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,45.75,19,30.75,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,45.5,18.75,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,45.25,18.75,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,45,18.75,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,44.75,18.75,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,44.5,18.75,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,44.25,18.75,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,44,18.75,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,43.75,18.75,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,43.5,19,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,43.25,19,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,43,19,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,42.75,19,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,42.5,19,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,42.25,19,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,42,19,31,trim fit,loose,Loose in your chest area.
Robato,16.5,16.5,41,19,31,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47.99,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47.75,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47.5,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47.25,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,46.75,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,46.5,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,46.25,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,46,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,45.75,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,45.5,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,45.25,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,45,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,44.75,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,44.5,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,44.25,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,16.75,44,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,43.75,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,43.5,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,43.25,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,43,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,42.5,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,42,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,41,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47.99,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47.75,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47.5,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47.25,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,47,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,46.75,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,46.5,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,16.75,46.25,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,46,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,45.75,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,45.5,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,45.25,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,45,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,44.75,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,44.5,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,44.25,19.25,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,44,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,43.75,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,43.5,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,43.25,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,43,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,42.5,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,42,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,41,19.5,31.25,trim fit,loose,Loose in your chest area.
Robato,17,17,47.99,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,47.75,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,47.5,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,47.25,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,47,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,46.75,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,46.5,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,46.25,19.25,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,46,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,45.75,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,45.5,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,45.25,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,45,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,44.75,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,44.5,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17,17,44.25,19.5,31.5,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49.99,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49.75,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49.5,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49.25,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,48.75,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,48.5,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,48.25,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,48,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.75,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.5,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.25,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.75,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.5,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49.99,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49.75,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49.5,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49.25,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,49,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,48.75,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,48.5,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,48.25,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,48,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.75,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.5,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.25,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.75,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.5,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49.99,19.5,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49.75,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49.5,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49.25,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,48.75,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,48.5,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,48.25,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,48,19.75,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.75,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.5,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.25,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.75,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.5,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46,20,31.75,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49.99,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49.75,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49.5,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49.25,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,49,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,48.75,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,48.5,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,48.25,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,48,19.75,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.75,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.5,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.25,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.75,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.5,20,32,trim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46,20,32,trim fit,loose,Loose in your chest area.
Robato,14,14,32.75,15.75,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.5,15.5,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.25,15.25,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32,15,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.75,14.75,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.5,14.5,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.25,14.25,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31,14,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,30,13.75,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,29.75,13.5,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,29.5,13.25,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,28,13,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.75,15.75,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.5,15.5,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.25,15.25,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32,15,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31.75,14.75,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31.5,14.5,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31.25,14.25,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31,14,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,30,13.75,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,29.75,13.5,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,29.5,13.25,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,28,13,28.5,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.75,15.75,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.5,15.5,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.25,15.25,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32,15,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.75,14.75,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.5,14.5,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.25,14.25,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31,14,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,30,13.75,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,29.75,13.5,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,29.5,13.25,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,28,13,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.75,15.75,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.5,15.5,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.25,15.25,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32,15,28.25,trim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31.75,14.75,28.25,trim fit,loose,Loose in your chest and shoulder area.
